Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
42,100,15,0,58.327,209.12,0.0001,0,0.6,0,0.97956,11.827,0.00096832,58358,62575,6.4945,298.18,408.97,0.31321,0,0,30,0,0.89748,0.19244,0,0,0.16185,0,0,0,1,0,0,2
42,100,15,0,61.031,213.93,0.0001,0,0.6,0,0.8276,11.705,0.00096765,58368,62591,6.4983,298.2,414.21,0.32272,0,0,30,0,0.93529,0.19191,0,0,0.16678,0,0,0,1,0,0,2
42,100,15,0,62.223,227.37,0.0001,0,0.6,0,0.6695,11.601,0.00096697,58378,62607,6.5007,298.21,416.88,0.33248,0,1425.1,30,1814.6,0.97218,0.19138,0.00096963,2.781,0.17185,0,10.638,0,1,0,0,2
42,100,30,0,62.453,238.06,0.0001,0,0.6,0,0.52951,11.481,0.00096625,58391,62627,6.5012,298.21,418.49,0.34253,0,0,30,0,1.0106,0.19084,0,0,0.17707,0,0,0,1,0,0,2
42,100,30,0,62.499,247.82,0.0001,0,0.6,0,0.38432,11.348,0.00096552,58404,62648,6.5003,298.23,423.66,0.35287,0,0,30,0,1.0614,0.19012,0,0,0.18244,0,0,0,1,0,0,2
42,100,30,0,62.896,262.4,0.0001,0,0.7,0,0.23565,12.088,0.0009648,58418,62668,6.4985,298.23,423.69,0.36345,0,0,30,0,1.1097,0.18943,0,0,0.18794,0,0,0,1,0,0,2
42,100,30,0,64.004,271.03,0.0001,0,0.7,0,0.094195,12.136,0.00096407,58431,62688,6.4996,298.24,425.41,0.37412,0,0,30,0,1.1132,0.18936,0,0,0.19348,0,0,0,1,0,0,2
42,100,30,0,64.685,281.95,0.0001,0,0.7,0,0.014337,13.069,0.00096334,58445,62709,6.5155,298.16,405.1,0.38406,0,0,30,0,0.93432,0.1918,0,0,0.19865,0,0,0,1,0,0,2
42,100,30,0,58.943,264.88,0.0001,0,0.7,0,0.010967,13.316,0.00096264,58457,62729,6.5461,298.01,362.62,0.39149,0,0,30,0,0.68343,0.19521,0,0,0.20251,0,0,0,1,0,0,2
42,100,30,0,40.96,217.25,0.0001,0,0.7,0,0.010878,13.292,0.000962,58466,62745,6.5636,297.9,334.1,0.398,0,0,30,0,0.6388,0.1958,0,0,0.20589,0,0,0,1,0,0,2
42,100,30,0.51918,20.48,65.176,229.5,0,0.7,0,0.011043,13.251,0.00096142,58471,62757,6.5507,298.77,568.82,0.40442,0,0,30,0,0.63884,0.19579,0,0,0.20923,0,0,0,1,0,0,2
42,100,30,1.0417,10.24,362.4,22.95,0,0.7,0,0.010726,13.238,0.00096086,58473,62767,6.5202,298.55,509.03,0.41083,0,0,30,0,0.63806,0.19579,0,0,0.21257,0,0,0,1,0,0,2
42,100,30,0,2.7309,308.33,2.295,0,0.7,0,0.010479,13.219,0.00096033,58475,62775,6.4802,298.34,451.29,0.41722,0,0,30,0,0.6384,0.19577,0,0,0.21589,0,0,0,1,0,0,2
42,100,30,0,11.198,256.75,0.2295,0,0.7,0,0.010342,13.193,0.00095977,58477,62785,6.4582,298.2,415.72,0.4236,0,0,30,0,0.64253,0.1957,0,0,0.21921,0,0,0,1,0,0,2
42,100,30,0,28.371,225.45,0.02295,0,0.7,0,0.010209,13.177,0.00095917,58484,62799,6.465,298.1,388.91,0.42999,0,0,30,0,0.6453,0.19565,0,0,0.22253,0,0,0,1,0,0,2
42,100,30,0,42.789,199.79,0.002295,0,0.7,0,0.010091,13.157,0.00095852,58493,62815,6.4893,298.04,370.94,0.43637,0,0,30,0,0.64862,0.1956,0,0,0.22586,0,0,0,1,0,0,2
42,100,30,0,47.519,181.47,0.0002295,0,0.7,0,0.0098644,13.145,0.00095787,58503,62832,6.5168,297.98,356.53,0.44274,0,0,30,0,0.65031,0.19556,0,0,0.22917,0,0,0,1,0,0,2
42,100,30,0,41.294,164.95,0.0001,0,0.7,0,0.010022,13.095,0.00095724,58512,62849,6.5379,297.95,346.57,0.4491,0,0,30,0,0.66594,0.19534,0,0,0.23249,0,0,0,1,0,0,2
42,100,30,0,26.662,49.484,173.25,0,0.7,0,0.010183,13.045,0.00095664,58518,62862,6.5359,298.65,536.32,0.4555,0,0,30,0,0.68135,0.19511,0,0,0.23582,0,0,0,1,0,0,2
42,100,30,0,12.909,290.12,17.325,0,0.7,0,0.0099974,13.003,0.00095608,58521,62872,6.5098,298.54,507.89,0.46193,0,0,30,0,0.69393,0.19493,0,0,0.23917,0,0,0,1,0,0,2
42,100,30,0,9.5947,272.91,1.7325,0,0.7,0,0.0096849,12.975,0.00095555,58523,62882,6.4802,298.41,470.91,0.46836,0,0,30,0,0.70474,0.19477,0,0,0.24252,0,0,0,1,0,0,2
42,100,30,0,18.063,246.89,0.17325,0,0.7,0,0.0095176,12.97,0.000955,58528,62893,6.4644,298.32,446.3,0.47477,0,0,30,0,0.70217,0.19479,0,0,0.24585,0,0,0,1,0,0,2
42,100,30,0,32.76,231.77,0.017325,0,0.7,0,0.0092096,12.969,0.00095447,58535,62908,6.4696,298.25,427.44,0.48113,0,0,30,0,0.69999,0.19481,0,0,0.24917,0,0,0,1,0,0,2
42,100,75,0,45.391,220.24,0.0017325,0,0.7,0,0.02974,11.822,0.00095366,58553,62937,6.4679,298.27,433.63,0.48901,0,0,35,0,0.99558,0.19076,0,0,0.25328,0,0,0,1,0,0,2
42,100,75,0,58.76,237.9,0.00017325,0,0.7,0,0.028542,11.769,0.00095281,58575,62970,6.4736,298.29,439.61,0.49849,0,0,35,0,1.0896,0.18945,0,0,0.25822,0,0,0,1,0,0,2
42,100,75,0,69.802,255.47,0.0001,0,0.7,0,0.027308,11.743,0.00095192,58598,63004,6.4842,298.29,440.05,0.50822,0,0,35,0,1.1057,0.18921,0,0,0.26329,0,0,0,1,0,0,2
42,100,75,0,76.621,266.8,0.0001,0,0.7,0,0.02612,11.716,0.00095102,58623,63040,6.4967,298.31,444.05,0.51798,0,0,35,0,1.1103,0.18913,0,0,0.26838,0,0,0,1,0,0,2
42,100,75,0,78.459,282.87,0.0001,0,0.7,0,0.024892,11.691,0.00095011,58649,63076,6.5077,298.31,444.63,0.52774,0,0,35,0,1.1134,0.18907,0,0,0.27348,0,0,0,1,0,0,2
42,100,75,0,75.903,295.06,0.0001,0,0.7,0,0.023551,11.643,0.00094921,58673,63111,6.5171,298.3,441.67,0.53751,0,0,35,0,1.1273,0.18886,0,0,0.27857,0,0,0,1,0,0,2
42,100,75,0,69.604,302.9,0.0001,0,0.7,0,0.022714,11.576,0.00094833,58697,63146,6.5223,298.3,441.26,0.54732,0,0,35,0,1.1442,0.18861,0,0,0.28369,0,0,0,1,0,0,2
42,100,75,0,61.204,313.68,0.0001,0,0.7,0,0.021462,11.55,0.00094748,58719,63178,6.5228,298.31,443.4,0.55715,0,0,35,0,1.1499,0.18851,0,0,0.28883,0,0,0,1,0,0,2
42,100,75,0,52.634,327.57,0.0001,0,0.7,0,0.020254,11.521,0.00094665,58739,63209,6.5193,298.29,437.94,0.56695,0,0,35,0,1.1558,0.18841,0,0,0.29394,0,0,0,1,0,0,2
42,100,75,0,45.449,332.03,0.0001,0,0.7,0,0.018874,11.525,0.00094586,58757,63239,6.5106,298.25,429.47,0.57669,0,0,35,0,1.1464,0.18852,0,0,0.29903,0,0,0,1,0,0,2
42,100,75,0,41.738,332.12,0.0001,0,0.7,0,0.01862,11.472,0.00094507,58775,63267,6.4992,298.23,423.17,0.58641,0,0,35,0,1.1506,0.18845,0,0,0.30411,0,0,0,1,0,0,2
42,100,75,0,42.58,333.89,0.0001,0,0.7,0,0.017773,11.452,0.00094429,58793,63296,6.4908,298.18,409.42,0.59614,0,0,35,0,1.1539,0.18838,0,0,0.3092,0,0,0,1,0,0,2
42,100,75,0,46.779,325.27,0.0001,0,0.7,0,0.017266,11.387,0.00094349,58812,63326,6.4876,298.09,384.21,0.6059,0,0,35,0,1.1691,0.18815,0,0,0.3143,0,0,0,1,0,0,2
42,100,75,0,52.261,300.42,0.0001,0,0.7,0,0.016625,11.341,0.00094268,58832,63357,6.4891,298.01,362.64,0.6157,0,0,35,0,1.1849,0.18792,0,0,0.31942,0,0,0,1,0,0,2
42,100,75,0,57.11,277.05,0.0001,0,0.7,0,0.01614,11.319,0.00094185,58854,63388,6.4941,297.95,346.73,0.62551,0,0,35,0,1.1848,0.1879,0,0,0.32455,0,0,0,1,0,0,2
42,100,75,0,59.984,83.114,284.78,0,0.7,0,0.015957,11.286,0.000941,58875,63421,6.4993,299.08,653.93,0.63531,0,0,35,0,1.1922,0.18778,0,0,0.32968,0,0,0,1,0,0,2
42,100,75,0,60.787,471.04,28.478,0,0.7,0,0.015403,11.256,0.00094014,58897,63453,6.5039,298.82,582.7,0.6451,0,0,35,0,1.1971,0.18769,0,0,0.3348,0,0,0,1,0,0,2
42,100,75,0,59.763,412.78,2.8478,0,0.7,0,0.015023,11.22,0.00093929,58918,63485,6.5067,298.55,509.7,0.65488,0,0,35,0,1.2021,0.18761,0,0,0.33992,0,0,0,1,0,0,2
42,100,75,0,57.626,352.94,0.28478,0,0.7,0,0.014922,11.153,0.00093846,58939,63517,6.5056,298.35,455.58,0.6647,0,0,35,0,1.216,0.1874,0,0,0.34507,0,0,0,1,0,0,2
42,100,75,0,55.925,307.02,0.028478,0,0.7,0,0.014389,11.127,0.00093763,58960,63549,6.5058,298.23,423.93,0.67457,0,0,35,0,1.2188,0.18734,0,0,0.35023,0,0,0,1,0,0,2
55,100,150,0,54.102,281.61,0.0028478,0,0.7,0,0.046163,10.263,0.00093658,58995,63599,6.4811,298.24,424.26,0.54165,0,0,35,0,1.5198,0.18839,0,0,0.36763,0,0,0,1,0,0,2
55,100,150,0,62.268,291.68,0.00028478,0,0.7,0,0.044878,10.14,0.0009355,59032,63652,6.4588,298.24,424.23,0.54367,0,0,35,0,1.5744,0.18781,0,0,0.36901,0,0,0,1,0,0,2
55,100,150,0,79.277,300.48,0.0001,0,0.7,0,0.040474,10.105,0.00093436,59073,63707,6.4476,298.23,422.61,0.55377,0,0,35,0,1.5798,0.18774,0,0,0.37591,0,0,0,1,0,0,2
55,100,150,0,100.73,307.26,0.0001,0,0.7,0,0.037911,10.007,0.00093316,59117,63767,6.4419,298.2,415.48,0.56447,0,0,35,0,1.6109,0.18739,0,0,0.38323,0,0,0,1,0,0,2
55,100,150,0,124.46,306.92,0.0001,0,0.7,0,0.035867,9.9737,0.00093189,59167,63832,6.4394,298.16,403.69,0.5753,0,0,35,0,1.6096,0.18738,0,0,0.39064,0,0,0,1,0,0,2
55,100,150,0,149.21,299.89,0.0001,0,0.7,0,0.033492,9.9159,0.00093054,59221,63902,6.438,298.14,397.69,0.58623,0,0,35,0,1.6176,0.18728,0,0,0.39812,0,0,0,1,0,0,2
55,100,150,0,174.53,298.67,0.0001,0,0.7,0,0.030146,9.8827,0.00092912,59281,63977,6.4381,298.14,396.86,0.59723,0,0,35,0,1.631,0.18712,0,0,0.40565,0,0,0,1,0,0,2
55,100,150,0,199.8,302.99,0.0001,0,0.7,0,0.028781,9.8235,0.00092762,59345,64056,6.4387,298.12,391.55,0.60827,0,0,35,0,1.6481,0.18692,0,0,0.41321,0,0,0,1,0,0,2
55,100,150,0,224.83,301.42,0.0001,0,0.7,0,0.027553,9.7833,0.00092605,59415,64141,6.4394,298.1,387.08,0.61937,0,0,35,0,1.6601,0.18677,0,0,0.4208,0,0,0,1,0,0,2
55,100,150,0,225,300.31,0.0001,0,0.7,0,0.026942,9.6703,0.00092448,59484,64226,6.4393,298.1,388.37,0.63057,0,0,35,0,1.6929,0.1864,0,0,0.42848,0,0,0,1,0,0,2
55,100,150,0,225,305.79,0.0001,0,0.7,0,0.024894,9.6505,0.00092291,59554,64311,6.4396,298.11,389.02,0.64184,0,0,35,0,1.6952,0.18636,0,0,0.4362,0,0,0,1,0,0,2
55,100,150,0,225,310.49,0.0001,0,0.7,0,0.023678,9.5836,0.00092135,59623,64396,6.4398,298.1,386.42,0.65314,0,0,35,0,1.7121,0.18616,0,0,0.44394,0,0,0,1,0,0,2
55,100,150,0,225,311.23,0.0001,0,0.7,0,0.021938,9.5803,0.00091979,59693,64481,6.4409,298.09,384.97,0.66441,0,0,35,0,1.7152,0.1861,0,0,0.45167,0,0,0,1,0,0,2
55,100,150,0,225,313.16,0.0001,0,0.7,0,0.020634,9.5633,0.00091824,59762,64566,6.4425,298.08,382.77,0.67561,0,0,35,0,1.7161,0.18607,0,0,0.45935,0,0,0,1,0,0,2
55,100,150,0,225,313.91,0.0001,0,0.7,0,0.019942,9.4945,0.00091669,59832,64651,6.4436,298.07,378.83,0.68683,0,0,35,0,1.7311,0.18589,0,0,0.46705,0,0,0,1,0,0,2
55,100,150,0,225,312.22,0.0001,0,0.7,0,0.018992,9.469,0.00091515,59901,64735,6.4451,298.07,379.48,0.69806,0,0,35,0,1.7363,0.18582,0,0,0.47476,0,0,0,1,0,0,2
55,100,150,0,225,315.77,0.0001,0,0.7,0,0.018666,9.3683,0.00091361,59971,64820,6.4458,298.06,377.33,0.70934,0,0,35,0,1.7675,0.18547,0,0,0.4825,0,0,0,1,0,0,2
55,100,150,0,225,315.8,0.0001,0,0.7,0,0.018483,9.2699,0.00091207,60040,64905,6.4457,298.06,376.83,0.72074,0,0,35,0,1.7961,0.18514,0,0,0.49033,0,0,0,1,0,0,2
55,100,150,0,225,317.66,0.0001,0,0.7,0,0.017856,9.2537,0.00091054,60110,64990,6.4459,298.04,371.09,0.73217,0,0,35,0,1.7963,0.18512,0,0,0.49818,0,0,0,1,0,0,2
55,100,150,0,225,312.92,0.0001,0,0.7,0,0.017589,9.1643,0.00090902,60180,65075,6.4455,298.03,367.46,0.74365,0,1116.5,35,1813.8,1.8168,0.18488,0.00091515,8.9189,0.50607,0,21.984,0,1,0,0,2
55,100,30,0,225,310.18,0.0001,0,0.7,0,0.0030579,12.143,0.018047,60225,65129,6.485,297.74,287.99,0.75097,0,0,35,0,0.93042,0.19414,0,0,0.51109,0,0,0,1,0,0,2
55,100,30,0,225,93.054,443.38,0,0.7,0,0.0031628,12.117,0.037463,60270,65182,6.5227,299.19,692.83,0.7556,0,0,35,0,0.82084,0.19526,0,0,0.51428,0,0,0,1,0,0,2
55,100,30,0,216.43,585.43,44.338,0,0.7,0,0.0031564,12.092,0.056665,60314,65234,6.5563,298.56,514.79,0.76006,0,0,35,0,0.81893,0.19527,0,0,0.51735,0,0,0,1,0,0,2
55,100,30,0.51745,108.21,399.68,4.4338,0,0.7,0,0.0031532,11.94,0.076246,60336,65264,6.582,298.11,389.4,0.76451,0,0,35,0,0.86356,0.1948,0,0,0.52041,0,0,0,1,0,0,2
55,100,30,1.0357,54.107,270.74,0.44338,0,0.7,0,0.0031024,11.852,0.096465,60348,65284,6.5896,297.83,312.69,0.76895,0,0,35,0,0.89457,0.19448,0,0,0.52346,0,0,0,1,0,0,2
55,100,30,1.5559,27.054,81.223,273.98,0,0.8,0,0.0030637,12.644,0.11722,60354,65298,6.5664,298.76,571.42,0.77338,0,0,35,0,0.90388,0.19437,0,0,0.5265,0,0,0,1,0,0,2
55,100,30,2.0792,13.527,395.88,27.398,0,0.8,0,0.0030262,12.595,0.13838,60357,65310,6.5255,298.37,463.42,0.77779,0,0,35,0,0.91746,0.19422,0,0,0.52953,0,0,0,1,0,0,2
55,100,30,0,3.8951,284.35,2.7398,0,0.8,0,0.0029949,12.566,0.1601,60359,65320,6.478,298.09,383.25,0.78219,0,0,35,0,0.91802,0.19421,0,0,0.53256,0,0,0,1,0,0,2
55,100,30,0,13.241,202.47,0.27398,0,0.8,0,0.0028725,12.579,0.18314,60362,65331,6.4482,297.92,337.74,0.78652,0,0,35,0,0.91387,0.19424,0,0,0.53554,0,0,0,1,0,0,2
55,100,30,0,34.442,60.741,194.78,0,0.8,0,0.0028673,12.571,0.20663,60369,65346,6.4465,298.62,531.68,0.79081,0,0,35,0,0.91943,0.19418,0,0,0.53849,0,0,0,1,0,0,2
55,100,30,0,56.292,297.97,19.478,0,0.8,0,0.0028593,12.589,0.2303,60381,65366,6.4671,298.33,452.36,0.79509,0,0,35,0,0.90557,0.19431,0,0,0.54144,0,0,0,1,0,0,2
55,100,30,0,69.879,218.23,1.9478,0,0.8,0,0.0027823,12.625,0.25469,60395,65389,6.4935,298.13,394.53,0.79932,0,0,35,0,0.87972,0.19457,0,0,0.54435,0,0,0,1,0,0,2
55,100,30,0,72.976,161.68,0.19478,0,0.8,0,0.0027947,12.607,0.27925,60410,65412,6.5194,297.99,356.36,0.80352,0,0,35,0,0.87959,0.19456,0,0,0.54724,0,0,0,1,0,0,2
55,100,30,0,65.733,121.03,0.019478,0,0.8,0,0.0028031,12.57,0.3039,60424,65434,6.5394,297.92,336.26,0.80771,0,0,35,0,0.89104,0.19444,0,0,0.55012,0,0,0,1,0,0,2
55,100,30,0,50.521,36.309,124.62,0,0.8,0,0.0027594,12.543,0.32915,60434,65452,6.5472,298.4,472.11,0.81186,0,0,35,0,0.89939,0.19434,0,0,0.55298,0,0,0,1,0,0,2
55,100,30,0,32.188,200.91,12.462,0,0.8,0,0.0027326,12.492,0.35472,60441,65467,6.5371,298.22,421.31,0.816,0,0,35,0,0.91376,0.19419,0,0,0.55583,0,0,0,1,0,0,2
55,100,30,0,17.919,149.94,1.2462,0,0.8,0,0.0026762,12.471,0.38097,60445,65480,6.5099,298.1,387.57,0.8201,0,0,35,0,0.91378,0.19418,0,0,0.55865,0,0,0,1,0,0,2
55,100,30,0,14.53,118.17,0.12462,0,0.8,0,0.0026718,12.434,0.4074,60449,65491,6.4791,298.04,370.35,0.8242,0,0,35,0,0.92073,0.1941,0,0,0.56147,0,0,0,1,0,0,2
55,100,30,0,23.436,101.75,0.012462,0,0.8,0,0.0026906,12.407,0.43379,60454,65504,6.4609,298.01,362.6,0.82831,0,0,35,0,0.92866,0.19401,0,0,0.5643,0,0,0,1,0,0,2
55,100,30,0,39.553,94.221,0.0012462,0,0.8,0,0.0026514,12.419,0.46072,60462,65521,6.463,298,357.62,0.83241,0,0,35,0,0.91966,0.19409,0,0,0.56713,0,0,0,1,0,0,2
55,100,37,0,54.788,88.823,0.00012462,0,0.8,0,0.0032008,12.176,0.48251,60475,65543,6.4776,298.01,361.22,0.8369,0,0,35,0,0.97203,0.19354,0,0,0.57022,0,0,0,1,0,0,2
55,100,37,0,64.231,93.207,0.0001,0,0.8,0,0.0030958,12.192,0.50543,60490,65566,6.4956,298.01,361.47,0.84156,0,0,35,0,0.97424,0.19351,0,0,0.57343,0,0,0,1,0,0,2
55,100,37,0,66.504,93.745,0.0001,0,0.8,0,0.0031313,12.16,0.52832,60505,65590,6.5137,298.01,362.6,0.84621,0,0,35,0,0.9751,0.19349,0,0,0.57664,0,0,0,1,0,0,2
55,100,37,0,61.547,95.472,0.0001,0,0.8,0,0.003046,12.147,0.5523,60519,65613,6.5285,298.02,363.63,0.85084,0,0,35,0,0.98102,0.19342,0,0,0.57982,0,0,0,1,0,0,2
55,100,37,0,50.667,97.214,0.0001,0,0.8,0,0.0029531,12.147,0.5776,60531,65633,6.5347,298.01,362.84,0.85536,0,0,35,0,0.97992,0.19342,0,0,0.58294,0,0,0,1,0,0,2
55,100,37,0,37.319,96.858,0.0001,0,0.8,0,0.0028968,12.109,0.60367,60541,65651,6.528,298.01,361.59,0.85982,0,0,35,0,0.9948,0.19326,0,0,0.58601,0,0,0,1,0,0,2
55,100,37,0,26.671,95.889,0.0001,0,0.8,0,0.0028841,12.086,0.63014,60548,65667,6.5083,298.01,361.08,0.86425,0,0,35,0,0.98842,0.19332,0,0,0.58907,0,0,0,1,0,0,2
55,100,37,0,23.913,95.666,0.0001,0,0.8,0,0.0028142,12.076,0.6575,60554,65682,6.487,298.01,361.14,0.86866,0,0,35,0,0.98362,0.19336,0,0,0.59211,0,0,0,1,0,0,2
55,100,37,0,29.651,96.049,0.0001,0,0.8,0,0.0028478,12.047,0.68475,60562,65698,6.4756,298,360.04,0.87307,0,0,35,0,0.98406,0.19335,0,0,0.59515,0,0,0,1,0,0,2
55,100,37,0,39.89,95.007,0.0001,0,0.8,0,0.0028577,12.03,0.71205,60572,65717,6.4775,298,360.01,0.87749,0,0,35,0,0.98965,0.19328,0,0,0.5982,0,0,0,1,0,0,2
55,100,37,0,49.351,95.164,0.0001,0,0.9,0,0.0028945,12.831,0.7389,60584,65737,6.489,298.01,361.04,0.88195,0,0,35,0,1.0019,0.19314,0,0,0.60127,0,0,0,1,0,0,2
55,100,37,0,54.235,96.584,0.0001,0,0.9,0,0.0028593,12.828,0.76621,60597,65758,6.5028,298.01,360.94,0.8864,0,0,35,0,0.99586,0.1932,0,0,0.60434,0,0,0,1,0,0,2
55,100,37,0,53.619,96.735,0.0001,0,0.9,0,0.002877,12.793,0.79349,60609,65780,6.5142,298,360.17,0.89085,0,0,35,0,0.99916,0.19316,0,0,0.60741,0,0,0,1,0,0,2
55,100,37,0,48.466,96.074,0.0001,0,0.9,0,0.0029192,12.749,0.82026,60621,65800,6.5198,298.01,360.94,0.89534,0,0,35,0,1.0043,0.19309,0,0,0.61051,0,0,0,1,0,0,2
55,100,37,0,41.064,97.218,0.0001,0,0.9,0,0.002889,12.711,0.84737,60631,65819,6.519,298,357.89,0.89984,0,0,35,0,1.0171,0.19295,0,0,0.61361,0,0,0,1,0,0,2
55,100,37,0,34.008,93.752,0.0001,0,0.9,0,0.0028379,12.686,0.87513,60640,65836,6.5105,298,357.7,0.90431,0,0,35,0,1.0252,0.19286,0,0,0.61669,0,0,0,1,0,0,2
55,100,37,0,30.373,93.477,0.0001,0,0.9,0,0.0028064,12.659,0.90319,60648,65853,6.4987,298,357.57,0.90874,0,0,35,0,1.0351,0.19275,0,0,0.61975,0,0,0,1,0,0,2
55,100,37,0,31.418,93.172,0.0001,0,0.9,0,0.0028421,12.624,0.93097,60656,65869,6.4887,298,358.37,0.91318,0,0,35,0,1.0372,0.19272,0,0,0.62282,0,0,0,1,0,0,2
55,100,37,0,36.45,93.992,0.0001,0,0.9,0,0.0028505,12.61,0.95894,60665,65887,6.487,298,358.77,0.91765,0,0,35,0,1.0297,0.19279,0,0,0.62591,0,0,0,1,0,0,2
55,100,37,0,42.162,94.395,0.0001,0,0.9,0,0.0028155,12.6,0.98745,60675,65906,6.4921,298,357.47,0.92211,0,0,35,0,1.0305,0.19277,0,0,0.62898,0,0,0,1,0,0,2
55,100,43,0,45.821,92.794,0.0001,0,0.9,0,0.0032123,12.4,1.0115,60687,65928,6.499,298.01,361.94,0.92686,0,0,35,0,1.0692,0.19236,0,0,0.63226,0,0,0,1,0,0,2
55,100,43,0,46.719,98.116,0.0001,0,0.9,0,0.0031226,12.398,1.0367,60700,65949,6.5063,298.02,365.51,0.93174,0,0,35,0,1.0721,0.19232,0,0,0.63563,0,0,0,1,0,0,2
55,100,43,0,44.711,102.78,0.0001,0,0.9,0,0.0031819,12.332,1.0613,60712,65970,6.5128,298.03,367.92,0.93665,0,0,35,0,1.0889,0.19214,0,0,0.63902,0,0,0,1,0,0,2
55,100,43,0,40.122,106.5,0.0001,0,0.9,0,0.0031985,12.291,1.0857,60723,65990,6.5116,298.05,371.71,0.94159,0,0,35,0,1.1006,0.19201,0,0,0.64243,0,0,0,1,0,0,2
55,100,43,0,36.011,112.29,0.0001,0,0.9,0,0.0031263,12.284,1.111,60733,66010,6.5051,298.04,371.24,0.9465,0,0,35,0,1.0964,0.19204,0,0,0.64583,0,0,0,1,0,0,2
55,100,43,0,34.516,113.32,0.0001,0,0.9,0,0.003137,12.251,1.1364,60743,66029,6.4955,298.04,369.52,0.9514,0,0,35,0,1.1001,0.19199,0,0,0.64921,0,0,0,1,0,0,2
55,100,43,0,36.83,112.89,0.0001,0,0.9,0,0.0031133,12.231,1.1623,60754,66048,6.4898,298.04,370.9,0.95628,0,0,35,0,1.1059,0.19192,0,0,0.65258,0,0,0,1,0,0,2
55,100,43,0,41.425,116.03,0.0001,0,0.9,0,0.0030522,12.233,1.1891,60765,66069,6.4907,298.05,373.55,0.96113,0,0,35,0,1.0999,0.19198,0,0,0.65593,0,0,0,1,0,0,2
55,100,43,0,45.646,120.83,0.0001,0,0.9,0,0.0030255,12.216,1.2166,60777,66090,6.4969,298.05,372.83,0.96595,0,0,35,0,1.0991,0.19198,0,0,0.65926,0,0,0,1,0,0,2
55,100,43,0,47.398,121.85,0.0001,0,0.9,0,0.0029987,12.196,1.2446,60790,66112,6.5038,298.05,372,0.97075,0,0,35,0,1.1003,0.19195,0,0,0.66259,0,0,0,1,0,0,2
55,100,43,0,46.386,122.71,0.0001,0,0.9,0,0.0029783,12.166,1.2727,60802,66133,6.5089,298.04,370.01,0.97556,0,0,35,0,1.1036,0.19191,0,0,0.66591,0,0,0,1,0,0,2
55,100,43,0,43.369,122.06,0.0001,0,0.9,0,0.0029292,12.15,1.3016,60814,66154,6.5113,298.02,364.72,0.98034,0,0,35,0,1.1053,0.19188,0,0,0.66921,0,0,0,1,0,0,2
55,100,43,0,39.383,117.16,0.0001,0,0.9,0,0.002875,12.141,1.3315,60825,66174,6.5112,298,358.75,0.98506,0,0,35,0,1.1053,0.19187,0,0,0.67248,0,0,0,1,0,0,2
55,100,43,0,35.451,110.81,0.0001,0,0.9,0,0.0028593,12.112,1.3616,60835,66193,6.5074,297.99,356.5,0.98976,0,0,35,0,1.1062,0.19186,0,0,0.67573,0,0,0,1,0,0,2
55,100,43,0,33.025,108.22,0.0001,0,0.9,0,0.0028762,12.08,1.3916,60844,66212,6.5018,297.98,354.36,0.99447,0,0,35,0,1.1106,0.1918,0,0,0.67898,0,0,0,1,0,0,2
55,100,43,0,32.826,105.38,0.0001,0,0.9,0,0.002812,12.101,1.4225,60854,66230,6.4964,297.98,351.9,0.99912,0,0,35,0,1.0962,0.19194,0,0,0.6822,0,0,0,1,0,0,2
55,100,43,0,34.774,101.85,0.0001,0,0.9,0,0.0028078,12.061,1.4535,60864,66249,6.4941,297.98,352.64,1.0037,0,0,35,0,1.1146,0.19174,0,0,0.6854,0,0,0,1,0,0,2
55,100,43,0,37.637,101.9,0.0001,0,0.9,0,0.0027532,12.053,1.4854,60875,66269,6.4955,297.98,354.36,1.0083,0,0,35,0,1.1148,0.19173,0,0,0.68857,0,0,0,1,0,0,2
55,100,43,0,39.944,103.16,0.0001,0,0.9,0,0.0026965,12.035,1.5182,60886,66289,6.4988,297.98,354.38,1.0129,0,0,35,0,1.1212,0.19166,0,0,0.69172,0,0,0,1,0,0,2
55,100,43,0,40.924,102.56,0.0001,0,0.9,0,0.0027421,11.99,1.5507,60897,66309,6.503,297.99,355.73,1.0175,0,656.7,35,1755.3,1.1269,0.19159,1.4225,12.699,0.69489,0,35.495,0,1,0,0,2
55,100,47,0,40.224,103.61,0.0001,0,0.9,0,0.0029841,11.845,1.5804,60909,66331,6.5052,298.02,363.33,1.0222,0,0,35,0,1.1476,0.19136,0,0,0.6982,0,0,0,1,0,0,2
55,100,47,0,38.659,112.42,0.0001,0,0.9,0,0.0030148,11.804,1.6096,60921,66352,6.5049,298.03,367.05,1.0272,0,0,35,0,1.1536,0.19129,0,0,0.70161,0,0,0,1,0,0,2
55,100,47,0,37.218,117.34,0.0001,0,0.9,0,0.0030401,11.747,1.6385,60932,66372,6.5031,298.03,367.82,1.0321,0,0,35,0,1.1685,0.19113,0,0,0.70506,0,0,0,1,0,0,2
