X0,X1,X2,X3,X4,X5,X6,Y
43.42,84135,93387,1.8,1.89,0.19,1.72,16.64
41.92,84182,93444,1.8,1.88,0.19,1.72,16.68
40.93,83527,92701,1.8,1.87,0.19,1.72,16.72
39.33,82871,91957,1.78,1.89,0.19,1.7,16.77
40.2,82210,91209,1.77,1.9,0.19,1.69,16.81
42.22,81546,90456,1.76,1.91,0.19,1.68,16.85
46.36,80878,89700,1.74,1.91,0.19,1.67,16.9
52.04,80209,88944,1.73,1.91,0.19,1.65,16.94
58.3,79543,88189,1.72,1.89,0.19,1.64,16.99
63.46,78880,87437,1.71,1.86,0.19,1.63,17.03
65.57,78220,86690,1.69,1.87,0.19,1.62,17.08
67.88,77564,85945,1.68,1.84,0.19,1.61,17.12
67.49,77611,86002,1.68,1.81,0.19,1.6,17.17
65.21,77659,86061,1.68,1.82,0.19,1.61,17.21
62.67,77709,86121,1.68,1.82,0.19,1.61,17.26
60.65,77759,86182,1.69,1.8,0.19,1.61,17.3
56.74,77811,86244,1.69,1.82,0.19,1.61,17.35
52.78,77863,86306,1.69,1.83,0.19,1.61,17.39
48.91,77914,86368,1.69,1.84,0.19,1.62,17.44
45.78,77965,86430,1.69,1.84,0.19,1.62,17.48
43.52,78015,86490,1.7,1.85,0.19,1.62,17.53
42.37,78064,86549,1.7,1.84,0.19,1.62,17.57
41.7,78111,86607,1.7,1.85,0.19,1.62,17.62
41.52,78158,86664,1.7,1.83,0.19,1.63,17.66
41.85,78203,86720,1.71,1.85,0.19,1.63,17.71
41.71,78249,86777,1.71,1.87,0.19,1.63,17.75
40.82,78296,86834,1.71,1.88,0.19,1.63,17.8
40.2,78344,86892,1.71,1.86,0.19,1.64,17.84
39.1,78392,86951,1.71,1.83,0.19,1.64,17.89
37.29,78440,87009,1.72,1.81,0.19,1.64,17.93
34.54,78488,87068,1.72,1.8,0.19,1.64,17.97
31.68,78536,87127,1.72,1.81,0.19,1.64,18.01
30.11,78585,87185,1.72,1.8,0.19,1.65,18.06
27.94,78633,87243,1.72,1.8,0.19,1.65,18.1
26.43,78681,87302,1.73,1.8,0.19,1.65,18.14
24.8,78729,87360,1.73,1.79,0.19,1.65,18.18
22.54,78776,87418,1.73,1.78,0.19,1.65,18.22
19.91,78824,87475,1.73,1.78,0.19,1.66,18.26
18.72,78870,87532,1.73,1.8,0.19,1.66,18.31
18.63,78916,87588,1.74,1.81,0.19,1.66,18.35
18.84,78962,87644,1.74,1.8,0.19,1.66,18.39
18.83,79007,87700,1.74,1.8,0.19,1.66,18.43
18.7,79053,87756,1.74,1.81,0.19,1.66,18.47
19.22,79100,87813,1.74,1.79,0.19,1.67,18.52
19.34,79147,87870,1.75,1.79,0.19,1.67,18.56
18.73,79196,87929,1.75,1.77,0.19,1.67,18.6
17.46,79245,87988,1.75,1.77,0.19,1.67,18.64
15.86,79294,88048,1.75,1.76,0.19,1.67,18.68
14.57,79343,88107,1.75,1.78,0.19,1.68,18.72
14.21,79390,88165,1.76,1.77,0.19,1.68,18.76
13.04,79437,88222,1.76,1.77,0.19,1.68,18.8
12.23,79483,88278,1.76,1.79,0.19,1.68,18.84
13.26,79528,88333,1.76,1.8,0.19,1.68,18.89
14.68,79574,88389,1.76,1.8,0.19,1.69,18.93
15.87,79619,88445,1.77,1.8,0.19,1.69,18.97
16.16,79666,88501,1.77,1.81,0.19,1.69,19.01
15.17,79714,88559,1.77,1.8,0.19,1.69,19.05
13.03,79762,88618,1.77,1.79,0.19,1.69,19.09
11.1,79811,88677,1.77,1.79,0.19,1.69,19.13
10.01,79860,88736,1.78,1.79,0.19,1.7,19.17
9.73,79908,88794,1.78,1.81,0.19,1.7,19.21
10.66,79956,88852,1.78,1.82,0.19,1.7,19.25
11.8,80003,88910,1.78,1.81,0.19,1.7,19.29
12.33,80050,88967,1.78,1.79,0.19,1.7,19.33
11.75,80097,89025,1.78,1.78,0.19,1.7,19.37
11.69,80145,89082,1.79,1.8,0.19,1.71,19.41
12.6,80193,89141,1.79,1.8,0.19,1.71,19.45
12.59,80242,89200,1.79,1.77,0.19,1.71,19.49
10.84,80292,89261,1.79,1.72,0.19,1.71,19.53
7.66,80343,89322,1.79,1.72,0.19,1.71,19.57
5.27,80394,89383,1.8,1.73,0.19,1.72,19.61
3.84,80446,89445,1.8,1.73,0.19,1.72,19.64
2.08,80497,89507,1.8,1.73,0.19,1.72,19.68
1.51,80548,89568,1.8,1.71,0.19,1.72,19.72
0,80598,89628,1.8,1.73,0.19,1.72,19.76
0,80647,89687,1.8,1.75,0.19,1.72,19.8
0,80695,89745,1.81,1.76,0.19,1.73,19.83
0,80742,89802,1.81,1.75,0.19,1.73,19.87
0.02,80789,89859,1.81,1.76,0.19,1.73,19.91
1.01,80836,89917,1.81,1.79,0.19,1.73,19.95
1.98,80884,89974,1.81,1.8,0.19,1.73,19.99
3.06,80931,90032,1.81,1.8,0.19,1.73,20.03
3.5,80980,90091,1.82,1.79,0.19,1.74,20.07
2.75,81029,90151,1.82,1.8,0.19,1.74,20.1
2.22,81079,90211,1.82,1.82,0.19,1.74,20.14
2.27,81129,90271,1.82,1.83,0.19,1.74,20.18
2.86,81178,90331,1.82,1.84,0.19,1.74,20.22
2.97,81228,90391,1.82,1.85,0.19,1.74,20.26
3.62,81276,90450,1.83,1.85,0.19,1.75,20.3
4.37,81325,90508,1.83,1.83,0.19,1.75,20.34
4.6,81373,90567,1.83,1.84,0.19,1.75,20.37
5.41,81421,90625,1.83,1.84,0.19,1.75,20.41
5.16,81469,90684,1.83,1.84,0.19,1.75,20.45
5.35,81518,90744,1.84,1.83,0.19,1.75,20.49
5.76,81568,90804,1.84,1.81,0.19,1.76,20.53
5.13,81619,90865,1.84,1.82,0.19,1.76,20.56
5.15,81669,90927,1.84,1.83,0.19,1.76,20.6
4.99,81720,90988,1.84,1.83,0.19,1.76,20.64
4.54,81771,91049,1.84,1.83,0.19,1.76,20.68
4,81822,91110,1.85,1.82,0.19,1.76,20.72
2.7,81872,91171,1.85,1.83,0.19,1.77,20.75
1.33,81922,91232,1.85,1.83,0.19,1.77,20.79
0.11,81971,91291,1.85,1.82,0.19,1.77,20.83
0,82020,91350,1.85,1.82,0.19,1.77,20.86
0,82068,91409,1.85,1.81,0.19,1.77,20.9
0,82116,91467,1.86,1.82,0.19,1.77,20.94
0,82164,91525,1.86,1.83,0.19,1.77,20.98
0,82212,91584,1.86,1.81,0.19,1.78,21.01
0,82262,91645,1.86,1.8,0.19,1.78,21.05
0,82313,91706,1.86,1.8,0.19,1.78,21.08
0,82364,91768,1.86,1.8,0.19,1.78,21.12
0,82416,91830,1.87,1.81,0.19,1.78,21.15
0,82468,91893,1.87,1.8,0.19,1.78,21.19
0,82521,91956,1.87,1.79,0.19,1.79,21.22
0,82574,92019,1.87,1.8,0.19,1.79,21.26
3.44,82626,92082,1.87,1.81,0.19,1.79,21.29
0,82677,92143,1.87,1.82,0.19,1.79,21.33
0,82726,92203,1.88,1.84,0.19,1.79,21.37
0,82774,92262,1.88,1.86,0.19,1.79,21.4
6.05,82821,92319,1.88,1.84,0.19,1.8,21.44
3.15,82867,92375,1.88,1.82,0.19,1.8,21.47
0,82913,92431,1.88,1.78,0.19,1.8,21.51
0,82959,92488,1.88,1.79,0.19,1.8,21.54
3.58,83007,92546,1.88,1.79,0.19,1.8,21.58
0,83055,92604,1.89,1.8,0.19,1.8,21.61
0,83105,92664,1.89,1.77,0.19,1.8,21.65
0,83155,92724,1.89,1.76,0.19,1.8,21.68
0,83205,92784,1.89,1.76,0.19,1.81,21.71
4.4,83255,92844,1.89,1.77,0.19,1.81,21.74
1.32,83303,92902,1.89,1.79,0.19,1.81,21.77
13.6,83351,92960,1.89,1.81,0.19,1.81,21.8
4.94,83398,93016,1.89,1.83,0.19,1.81,21.83
1.48,83444,93073,1.9,1.84,0.19,1.81,21.87
8.62,83490,93130,1.9,1.84,0.19,1.81,21.9
2.59,83538,93187,1.9,1.83,0.19,1.81,21.93
18.39,83586,93246,1.9,1.82,0.19,1.82,21.97
11.7,83635,93305,1.9,1.81,0.19,1.82,22
3.93,83684,93365,1.9,1.79,0.19,1.82,22.03
1.18,83733,93424,1.9,1.78,0.19,1.82,22.07
4.16,83782,93483,1.91,1.77,0.19,1.82,22.1
1.25,83830,93541,1.91,1.78,0.19,1.82,22.13
12.57,83878,93599,1.91,1.77,0.19,1.82,22.16
4.04,83926,93657,1.91,1.76,0.19,1.82,22.2
1.21,83974,93716,1.91,1.76,0.19,1.83,22.23
5.89,84023,93774,1.91,1.75,0.19,1.83,22.26
1.77,84072,93834,1.91,1.74,0.19,1.83,22.29
15.41,84122,93893,1.91,1.74,0.19,1.83,22.32
4.62,84172,93954,1.92,1.73,0.19,1.83,22.35
28.61,84223,94015,1.92,1.73,0.19,1.83,22.39
17.76,84274,94076,1.92,1.7,0.19,1.83,22.42
5.33,84324,94136,1.92,1.7,0.19,1.83,22.45
16.48,84374,94196,1.92,1.7,0.19,1.83,22.48
4.27,83725,93454,1.91,1.7,0.19,1.83,22.51
1.28,83072,92708,1.9,1.71,0.19,1.81,22.54
0.38,82414,91957,1.88,1.73,0.19,1.8,22.58
0.12,81752,91203,1.87,1.75,0.19,1.78,22.61
14.45,81088,90445,1.85,1.74,0.19,1.77,22.65
9.23,80423,89688,1.84,1.74,0.19,1.76,22.68
4.14,79760,88932,1.82,1.71,0.19,1.74,22.72
1.24,79101,88180,1.81,1.64,0.19,1.73,22.76
7.48,78445,87431,1.79,1.6,0.19,1.71,22.79
0.6,77793,86686,1.78,1.6,0.19,1.7,22.83
0.18,77840,86743,1.78,1.59,0.19,1.7,22.86
3.42,77889,86802,1.78,1.58,0.19,1.7,22.9
1.03,77940,86864,1.78,1.59,0.19,1.7,22.93
13.57,77994,86927,1.78,1.57,0.19,1.7,22.97
4.07,78048,86992,1.78,1.57,0.19,1.7,23
27.29,78103,87057,1.78,1.57,0.19,1.7,23.03
14.3,78157,87121,1.78,1.59,0.19,1.7,23.07
4.29,78209,87184,1.78,1.59,0.19,1.71,23.1
14.34,78260,87244,1.79,1.59,0.19,1.71,23.13
4.3,78308,87303,1.79,1.6,0.19,1.71,23.17
28.45,78355,87359,1.79,1.61,0.19,1.71,23.2
17.92,78400,87415,1.79,1.61,0.19,1.71,23.24
6.85,78446,87471,1.79,1.6,0.19,1.71,23.27
2.05,78492,87528,1.79,1.59,0.19,1.71,23.3
7.85,78541,87586,1.79,1.58,0.19,1.71,23.34
2.36,78590,87646,1.79,1.53,0.19,1.71,23.37
18.27,78641,87707,1.8,1.52,0.19,1.71,23.4
5.48,78694,87769,1.8,1.52,0.19,1.72,23.43
34.23,78747,87832,1.8,1.52,0.19,1.72,23.46
17.72,78800,87895,1.8,1.51,0.19,1.72,23.49
5.31,78852,87957,1.8,1.51,0.19,1.72,23.52
17.11,78902,88018,1.8,1.53,0.19,1.72,23.55
5.13,78952,88078,1.8,1.55,0.19,1.72,23.59
34.1,79000,88137,1.8,1.55,0.19,1.72,23.62
20.67,79048,88195,1.8,1.54,0.19,1.72,23.65
6.2,79096,88253,1.8,1.54,0.19,1.72,23.68
20.19,79145,88312,1.81,1.52,0.19,1.73,23.72
6.41,79195,88372,1.81,1.5,0.19,1.73,23.75
1.92,79247,88434,1.81,1.49,0.19,1.73,23.78
0.58,79300,88498,1.81,1.48,0.19,1.73,23.81
0.17,79355,88563,1.81,1.47,0.19,1.73,23.84
13.95,79411,88629,1.81,1.44,0.19,1.73,23.87
4.19,79468,88696,1.81,1.44,0.19,1.73,23.9
32.53,79524,88763,1.81,1.42,0.19,1.73,23.93
9.76,79580,88829,1.81,1.43,0.19,1.73,23.95
58.63,79634,88893,1.81,1.45,0.19,1.73,23.98
34.9,79685,88954,1.82,1.47,0.19,1.73,24.01
10.47,79734,89013,1.82,1.49,0.19,1.74,24.04
33.38,79781,89070,1.82,1.51,0.19,1.74,24.08
16.8,79826,89126,1.82,1.53,0.19,1.74,24.11
5.04,79871,89182,1.82,1.52,0.19,1.74,24.14
17.17,79918,89238,1.82,1.54,0.19,1.74,24.17
5.15,79966,89297,1.82,1.52,0.19,1.74,24.21
32.62,80017,89359,1.82,1.52,0.19,1.74,24.24
14.21,80071,89423,1.82,1.49,0.19,1.74,24.27
4.26,80126,89488,1.82,1.47,0.19,1.74,24.29
1.28,80183,89555,1.82,1.46,0.19,1.74,24.32
0.38,80240,89622,1.83,1.46,0.19,1.74,24.35
0.12,80297,89689,1.83,1.47,0.19,1.74,24.38
0.03,80353,89756,1.83,1.48,0.19,1.75,24.41
20.37,80408,89821,1.83,1.51,0.19,1.75,24.43
6.11,80461,89885,1.83,1.53,0.19,1.75,24.47
44.31,80513,89948,1.83,1.53,0.19,1.75,24.5
22.38,80564,90009,1.83,1.52,0.19,1.75,24.53
6.71,80615,90070,1.83,1.52,0.19,1.75,24.56
20.95,80665,90130,1.83,1.52,0.19,1.75,24.59
6.28,80716,90192,1.83,1.52,0.19,1.75,24.61
41.15,80768,90254,1.83,1.53,0.19,1.75,24.64
12.34,80820,90317,1.83,1.52,0.19,1.75,24.67
69.33,80874,90381,1.83,1.53,0.19,1.75,24.7
43.26,80930,90447,1.84,1.54,0.19,1.75,24.73
12.98,80986,90514,1.84,1.53,0.19,1.75,24.75
35.5,81044,90583,1.84,1.52,0.19,1.76,24.78
10.65,81103,90652,1.84,1.51,0.19,1.76,24.81
53.85,81163,90722,1.84,1.5,0.19,1.76,24.83
27.51,81223,90793,1.84,1.5,0.19,1.76,24.86
8.25,81283,90865,1.84,1.5,0.19,1.76,24.89
20.18,81344,90936,1.84,1.47,0.19,1.76,24.91
6.06,81406,91008,1.84,1.43,0.19,1.76,24.94
35.53,81467,91079,1.84,1.42,0.19,1.76,24.96
10.66,81528,91151,1.84,1.41,0.19,1.76,24.98
62.18,81589,91222,1.84,1.42,0.19,1.76,25.01
32.94,81649,91292,1.84,1.43,0.19,1.76,25.03
9.88,81707,91361,1.84,1.42,0.19,1.76,25.05
28.11,81765,91429,1.84,1.45,0.19,1.76,25.08
8.43,81821,91497,1.85,1.45,0.19,1.76,25.1
52.3,81878,91564,1.85,1.43,0.19,1.76,25.12
15.69,81935,91631,1.85,1.39,0.19,1.76,25.15
86.56,81993,91699,1.85,1.39,0.19,1.76,25.17
52.58,82050,91766,1.85,1.38,0.19,1.76,25.19
15.77,82106,91833,1.85,1.38,0.19,1.77,25.21
43.72,82161,91898,1.85,1.38,0.19,1.77,25.23
13.12,82215,91962,1.85,1.39,0.19,1.77,25.25
66.97,82267,92024,1.85,1.38,0.19,1.77,25.27
37.68,82317,92084,1.85,1.37,0.19,1.77,25.29
11.3,82365,92143,1.85,1.36,0.19,1.77,25.31
30.57,82412,92200,1.85,1.39,0.19,1.77,25.33
9.17,82458,92255,1.85,1.4,0.19,1.77,25.36
51.54,82504,92312,1.85,1.4,0.19,1.77,25.38
15.46,82551,92369,1.85,1.38,0.19,1.77,25.4
83.53,81885,91608,1.84,1.48,0.19,1.76,25.42
58.28,81219,90849,1.83,1.47,0.19,1.74,25.45
31.37,80553,90088,1.81,1.46,0.19,1.73,25.48
9.41,79883,89324,1.8,1.48,0.19,1.72,25.51
29.72,79211,88557,1.78,1.48,0.19,1.7,25.54
8.92,78534,87786,1.77,1.51,0.19,1.69,25.58
56.03,77855,87013,1.75,1.49,0.19,1.67,25.61
41.83,77174,86238,1.74,1.49,0.19,1.66,25.65
26.05,76493,85463,1.72,1.48,0.19,1.64,25.68
7.82,75814,84689,1.71,1.44,0.19,1.63,25.72
29.03,75834,84719,1.7,1.42,0.19,1.62,25.76
16.45,75858,84754,1.7,1.39,0.19,1.62,25.79
4.93,75890,84796,1.7,1.33,0.19,1.63,25.82
15.78,75930,84846,1.7,1.29,0.19,1.63,25.85
4.73,75976,84904,1.7,1.25,0.19,1.63,25.88
29.73,76030,84967,1.7,1.23,0.19,1.63,25.9
8.92,76088,85036,1.7,1.21,0.19,1.63,25.93
56.24,76146,85105,1.7,1.22,0.19,1.63,25.95
27.45,76204,85173,1.7,1.22,0.19,1.63,25.98
8.24,76262,85242,1.7,1.24,0.19,1.63,26.01
2.47,76318,85308,1.7,1.26,0.19,1.63,26.04
0.74,76372,85373,1.71,1.28,0.19,1.63,26.07
27.64,76423,85435,1.71,1.31,0.19,1.63,26.1
8.29,76472,85495,1.71,1.31,0.19,1.63,26.13
58.14,76518,85552,1.71,1.35,0.19,1.63,26.17
37.18,76562,85607,1.71,1.37,0.19,1.63,26.2
11.16,76605,85661,1.71,1.37,0.19,1.63,26.24
37.79,76649,85715,1.71,1.37,0.19,1.63,26.28
21.35,76693,85771,1.71,1.37,0.19,1.63,26.31
6.4,76739,85828,1.71,1.37,0.19,1.63,26.35
21.98,76787,85887,1.71,1.36,0.19,1.63,26.38
6.59,76837,85948,1.71,1.37,0.19,1.63,26.42
41.26,76889,86011,1.71,1.37,0.19,1.63,26.46
24.4,76944,86077,1.71,1.37,0.19,1.64,26.49
7.32,77000,86144,1.71,1.34,0.19,1.64,26.53
22.9,77058,86213,1.71,1.34,0.19,1.64,26.56
6.87,77116,86283,1.71,1.34,0.19,1.64,26.6
41.35,77174,86352,1.72,1.33,0.19,1.64,26.63
22.53,77232,86421,1.72,1.33,0.19,1.64,26.67
6.76,77290,86490,1.72,1.33,0.19,1.64,26.7
22.08,77348,86559,1.72,1.33,0.19,1.64,26.74
6.62,77406,86628,1.72,1.33,0.19,1.64,26.77
40.72,77464,86697,1.72,1.31,0.19,1.64,26.81
23.97,77522,86766,1.72,1.31,0.19,1.64,26.84
7.19,77580,86835,1.72,1.3,0.19,1.64,26.88
23.86,77638,86905,1.72,1.31,0.19,1.64,26.92
7.16,77696,86974,1.72,1.31,0.19,1.64,26.95
42.06,77754,87042,1.72,1.29,0.19,1.64,26.98
22.17,77812,87111,1.72,1.3,0.19,1.64,27.02
6.65,77870,87180,1.72,1.3,0.19,1.65,27.05
20.46,78005,87326,1.72,0.82,0.2,1.65,27.05
6.14,78141,87472,1.72,0.76,0.2,1.65,27.05
40.51,78277,87618,1.72,0.76,0.2,1.65,27.05
12.15,78413,87764,1.72,0.77,0.2,1.65,27.05
71.42,78549,87910,1.72,0.78,0.2,1.65,27.05
41.58,78685,88056,1.73,0.78,0.2,1.65,27.05
12.47,78821,88203,1.73,0.8,0.2,1.65,27.05
36.53,78957,88349,1.73,0.8,0.2,1.65,27.05
10.96,79092,88495,1.73,0.8,0.2,1.65,27.05
61.78,79228,88641,1.73,0.8,0.2,1.65,27.05
32.78,79364,88787,1.73,0.82,0.2,1.65,27.05
9.83,79500,88932,1.73,0.8,0.2,1.65,27.05
2.95,79636,89078,1.73,0.79,0.2,1.65,27.05
0.88,79771,89224,1.73,0.81,0.2,1.65,27.05
26.53,79907,89370,1.73,0.82,0.2,1.65,27.05
7.96,80043,89515,1.73,0.85,0.2,1.65,27.05
52.25,80179,89661,1.73,0.84,0.2,1.65,27.05
15.67,80314,89806,1.73,0.85,0.2,1.65,27.04
85.29,80450,89952,1.73,0.87,0.2,1.65,27.04
54.54,80586,90098,1.73,0.87,0.2,1.65,27.05
16.36,80721,90243,1.73,0.87,0.2,1.65,27.05
45.05,80857,90389,1.73,0.88,0.2,1.65,27.05
13.52,80993,90535,1.73,0.89,0.2,1.65,27.05
66.46,81128,90680,1.73,0.89,0.2,1.65,27.05
37.1,81264,90826,1.73,0.89,0.2,1.65,27.05
11.13,81399,90971,1.73,0.88,0.2,1.65,27.05
28.16,81535,91117,1.73,0.89,0.2,1.65,27.05
8.45,81671,91262,1.73,0.89,0.2,1.65,27.05
46.52,81806,91408,1.73,0.89,0.2,1.66,27.05
13.96,81942,91553,1.73,0.9,0.2,1.66,27.05
74.11,82077,91698,1.73,0.89,0.2,1.66,27.05
43.72,82213,91843,1.73,0.91,0.19,1.66,27.05
13.12,82348,91989,1.73,0.92,0.19,1.66,27.05
34.48,82484,92134,1.73,0.9,0.19,1.66,27.05
10.34,82619,92279,1.73,0.91,0.19,1.66,27.05
54.17,82755,92424,1.73,0.91,0.19,1.66,27.04
23.45,82890,92569,1.73,0.9,0.19,1.66,27.04
7.03,83026,92713,1.74,0.9,0.2,1.66,27.04
2.11,83161,92858,1.74,0.9,0.19,1.66,27.03
0.63,83297,93003,1.74,0.91,0.19,1.66,27.03
0.19,83432,93148,1.74,0.91,0.19,1.66,27.03
0.06,83568,93292,1.74,0.9,0.19,1.66,27.02
0.02,83703,93437,1.74,0.91,0.19,1.66,27.02
0.01,83839,93582,1.74,0.89,0.2,1.66,27.02
25.83,83974,93726,1.74,0.91,0.19,1.66,27.01
7.75,84109,93871,1.74,0.92,0.19,1.66,27.01
49.37,84245,94015,1.74,0.92,0.19,1.66,27.01
14.81,84380,94160,1.74,0.93,0.19,1.66,27.01
78.09,84515,94304,1.74,0.92,0.19,1.66,27
45.54,84651,94449,1.74,0.91,0.19,1.66,27
13.66,84040,93743,1.73,1.15,0.19,1.65,27.01
36.62,83430,93038,1.71,1.18,0.19,1.64,27.03
10.99,82820,92333,1.7,1.18,0.19,1.62,27.05
57.44,82210,91628,1.69,1.17,0.19,1.61,27.06
28.31,81600,90923,1.67,1.15,0.19,1.6,27.08
8.49,80990,90218,1.66,1.12,0.19,1.58,27.1
2.55,80381,89513,1.65,1.1,0.19,1.57,27.12
0.76,79771,88808,1.63,1.09,0.19,1.56,27.13
0.23,79161,88103,1.62,1.06,0.19,1.54,27.15
0.07,78552,87398,1.6,1.06,0.19,1.53,27.17
26.13,78637,87493,1.6,1.05,0.19,1.53,27.19
7.84,78723,87588,1.6,1.06,0.19,1.53,27.2
53.57,78809,87683,1.6,1.06,0.19,1.53,27.22
24.29,78895,87778,1.6,1.05,0.19,1.53,27.24
7.29,78981,87873,1.6,1.05,0.19,1.53,27.26
2.19,79067,87968,1.6,1.05,0.19,1.53,27.27
0.66,79153,88063,1.6,1.06,0.19,1.53,27.29
0.2,79238,88158,1.6,1.05,0.19,1.53,27.31
0.06,79324,88253,1.6,1.06,0.19,1.53,27.32
27.53,79410,88348,1.6,1.06,0.19,1.53,27.34
8.26,79496,88443,1.6,1.05,0.19,1.53,27.36
54.06,79582,88538,1.6,1.05,0.19,1.53,27.37
26.92,79667,88632,1.6,1.05,0.19,1.53,27.39
8.07,79753,88727,1.6,1.05,0.19,1.53,27.4
2.42,79839,88822,1.6,1.05,0.19,1.53,27.42
0.73,79925,88917,1.6,1.06,0.19,1.53,27.43
25.05,80010,89012,1.6,1.05,0.19,1.53,27.45
7.51,80096,89106,1.6,1.05,0.19,1.53,27.46
50.72,80182,89201,1.6,1.04,0.19,1.53,27.47
15.22,80268,89295,1.6,1.04,0.19,1.53,27.49
82.17,80353,89390,1.6,1.06,0.19,1.53,27.5
55.96,80439,89485,1.6,1.05,0.19,1.53,27.52
25.86,80525,89580,1.6,1.05,0.19,1.53,27.53
7.76,80610,89674,1.6,1.04,0.19,1.53,27.54
2.33,80696,89769,1.6,1.03,0.19,1.53,27.56
0.7,80782,89864,1.6,1.02,0.19,1.53,27.57
0.21,80867,89959,1.61,1.01,0.19,1.53,27.59
0.06,80953,90053,1.61,1.02,0.19,1.53,27.6
25.57,81039,90148,1.61,1.03,0.19,1.53,27.62
7.67,81124,90243,1.61,1.06,0.19,1.53,27.64
50.75,81210,90338,1.61,1.05,0.19,1.53,27.65
15.23,81296,90433,1.61,1.06,0.19,1.53,27.67
81.54,81381,90528,1.61,1.07,0.19,1.53,27.68
54.74,81467,90623,1.61,1.07,0.19,1.53,27.7
24.62,81552,90718,1.61,1.07,0.19,1.53,27.72
7.38,81638,90813,1.61,1.08,0.19,1.53,27.74
2.22,81724,90908,1.61,1.09,0.19,1.53,27.75
0.66,81809,91003,1.61,1.09,0.19,1.53,27.77
0.2,81895,91098,1.61,1.09,0.19,1.54,27.78
0.06,81980,91193,1.61,1.09,0.19,1.54,27.8
0.02,82066,91288,1.61,1.09,0.19,1.54,27.82
0.01,82151,91383,1.61,1.08,0.19,1.54,27.83
24.61,82237,91478,1.61,1.08,0.19,1.54,27.85
7.38,82323,91573,1.61,1.09,0.19,1.54,27.86
46.94,82408,91668,1.61,1.07,0.19,1.54,27.88
14.08,82494,91763,1.61,1.08,0.19,1.54,27.89
74.77,82579,91858,1.61,1.07,0.19,1.54,27.91
46.15,82665,91952,1.61,1.08,0.19,1.54,27.92
13.85,82750,92047,1.61,1.08,0.19,1.54,27.94
37.34,82835,92142,1.61,1.12,0.19,1.54,27.95
11.2,82921,92237,1.61,1.14,0.19,1.54,27.97
57.51,83006,92332,1.61,1.15,0.19,1.54,27.98
27.25,83092,92427,1.61,1.13,0.19,1.54,28
8.17,83177,92521,1.61,1.14,0.19,1.54,28.01
2.45,83263,92616,1.61,1.16,0.19,1.54,28.03
0.74,83348,92711,1.61,1.16,0.19,1.54,28.05
0.22,83434,92806,1.61,1.15,0.19,1.54,28.06
0.07,83519,92901,1.61,1.14,0.19,1.54,28.08
0.02,83605,92996,1.61,1.15,0.19,1.54,28.09
0.01,83690,93091,1.61,1.16,0.19,1.54,28.11
22,83775,93186,1.61,1.18,0.19,1.54,28.13
6.6,83861,93281,1.61,1.19,0.19,1.54,28.14
42.57,83946,93376,1.61,1.19,0.19,1.54,28.16
12.77,84032,93471,1.61,1.17,0.19,1.54,28.17
68.48,84117,93566,1.61,1.17,0.19,1.54,28.19
40.58,84202,93660,1.61,1.19,0.19,1.54,28.2
12.17,84288,93755,1.61,1.19,0.19,1.54,28.22
32.51,84373,93850,1.61,1.2,0.19,1.54,28.23
9.75,84458,93945,1.61,1.21,0.19,1.54,28.25
50.94,84544,94040,1.61,1.2,0.19,1.54,28.26
23.54,84629,94135,1.61,1.2,0.19,1.54,28.27
7.06,84714,94229,1.62,1.2,0.19,1.54,28.29
2.12,84800,94324,1.62,1.18,0.19,1.54,28.3
0.64,84885,94419,1.62,1.19,0.19,1.54,28.31
0.19,84970,94514,1.62,1.19,0.19,1.54,28.33
0.06,85056,94608,1.62,1.18,0.19,1.54,28.34
0.02,85141,94703,1.62,1.2,0.19,1.54,28.35
0.01,85226,94797,1.62,1.21,0.19,1.54,28.36
22.49,85311,94892,1.62,1.21,0.19,1.54,28.38
6.75,85397,94987,1.62,1.21,0.19,1.54,28.39
42.51,85482,95082,1.62,1.2,0.19,1.54,28.4
12.75,85567,95177,1.62,1.21,0.19,1.54,28.42
66.1,85652,95271,1.62,1.21,0.19,1.54,28.43
39.93,85738,95366,1.62,1.2,0.19,1.54,28.44
11.98,85823,95461,1.62,1.2,0.19,1.54,28.46
31.03,85908,95556,1.62,1.18,0.19,1.54,28.47
9.31,85993,95650,1.62,1.18,0.19,1.54,28.48
46.06,86078,95745,1.62,1.19,0.19,1.55,28.49
21.02,86164,95839,1.62,1.2,0.19,1.55,28.5
6.31,86249,95934,1.62,1.21,0.19,1.55,28.51
1.89,85639,95228,1.61,1.19,0.19,1.54,28.52
0.57,85028,94523,1.6,1.18,0.19,1.53,28.53
0.17,84418,93817,1.59,1.18,0.19,1.51,28.55
0.05,83808,93112,1.57,1.16,0.19,1.5,28.56
0.02,83198,92407,1.56,1.16,0.19,1.49,28.57
0,82588,91702,1.55,1.15,0.19,1.48,28.58
24.68,81979,90997,1.53,1.14,0.19,1.47,28.59
7.4,81369,90291,1.52,1.12,0.19,1.45,28.61
48.52,80759,89586,1.51,1.11,0.19,1.44,28.62
14.56,80149,88881,1.5,1.09,0.19,1.43,28.63
79.29,80235,88976,1.49,1.07,0.19,1.43,28.64
51.38,80321,89071,1.49,1.06,0.19,1.43,28.65
15.41,80406,89166,1.49,1.08,0.19,1.43,28.66
43.62,80492,89261,1.49,1.08,0.19,1.43,28.67
13.09,80578,89355,1.49,1.06,0.19,1.43,28.68
64.56,80663,89450,1.49,1.05,0.19,1.43,28.69
